[s],CH2[V]
9.44100E-05,5.031450256E-02
9.44200E-05,5.068067823E-02
9.44300E-05,5.087840831E-02
9.44400E-05,4.930397395E-02
9.44500E-05,4.830733656E-02
9.44600E-05,4.840036749E-02
9.44700E-05,4.806213639E-02
9.44800E-05,4.854223704E-02
9.44900E-05,4.948247318E-02
9.45000E-05,5.017040237E-02
9.45100E-05,4.965316373E-02
9.45200E-05,4.945454578E-02
9.45300E-05,4.999948962E-02
9.45400E-05,4.994907744E-02
9.45500E-05,5.086064803E-02
9.45600E-05,4.984813863E-02
9.45700E-05,5.085457312E-02
9.45800E-05,5.229750151E-02
9.45900E-05,5.095336234E-02
9.46000E-05,4.968111878E-02
9.46100E-05,4.974506932E-02
9.46200E-05,4.916937235E-02
9.46300E-05,4.901284101E-02
9.46400E-05,4.919012335E-02
9.46500E-05,4.897212961E-02
9.46600E-05,4.848002601E-02
9.46700E-05,4.802352498E-02
9.46800E-05,4.849545550E-02
9.46900E-05,4.868241955E-02
9.47000E-05,4.969644528E-02
9.47100E-05,4.826984953E-02
9.47200E-05,4.806629918E-02
9.47300E-05,4.872760082E-02
9.47400E-05,4.793644592E-02
9.47500E-05,4.612806762E-02
9.47600E-05,4.693497054E-02
9.47700E-05,4.708893173E-02
9.47800E-05,4.715964669E-02
9.47900E-05,4.779324123E-02
9.48000E-05,4.817701410E-02
9.48100E-05,4.816587709E-02
9.48200E-05,4.826256632E-02
9.48300E-05,4.949318867E-02
9.48400E-05,5.041863331E-02
9.48500E-05,5.155568876E-02
9.48600E-05,5.029765018E-02
9.48700E-05,4.958465462E-02
9.48800E-05,5.005890353E-02
9.48900E-05,4.929959182E-02
9.49000E-05,4.758910151E-02
9.49100E-05,4.761557932E-02
9.49200E-05,4.771648379E-02
9.49300E-05,4.756983061E-02
9.49400E-05,4.791494534E-02
9.49500E-05,4.804071305E-02
9.49600E-05,4.707061069E-02
9.49700E-05,4.670182100E-02
9.49800E-05,4.775790759E-02
9.49900E-05,4.928052214E-02
9.50000E-05,5.108661640E-02
9.50100E-05,5.156444826E-02
9.50200E-05,5.132607450E-02
9.50300E-05,5.263298030E-02
9.50400E-05,5.224612325E-02
9.50500E-05,5.072454725E-02
9.50600E-05,5.023430046E-02
9.50700E-05,5.045300183E-02
9.50800E-05,5.001119883E-02
9.50900E-05,5.058977685E-02
9.51000E-05,5.075382219E-02
9.51100E-05,5.037701210E-02
9.51200E-05,4.993912394E-02
9.51300E-05,5.057862363E-02
9.51400E-05,5.094512927E-02
9.51500E-05,5.184680549E-02
9.51600E-05,5.217321199E-02
9.51700E-05,5.121422852E-02
9.51800E-05,5.221260351E-02
9.51900E-05,5.245879931E-02
9.52000E-05,5.103990448E-02
9.52100E-05,5.052981172E-02
9.52200E-05,5.103258407E-02
9.52300E-05,5.125744713E-02
9.52400E-05,5.186327354E-02
9.52500E-05,5.201187699E-02
9.52600E-05,5.146691694E-02
9.52700E-05,5.072424494E-02
9.52800E-05,5.024742492E-02
9.52900E-05,5.018713077E-02
9.53000E-05,5.037403187E-02
9.53100E-05,5.079326140E-02
9.53200E-05,4.922122077E-02
9.53300E-05,4.996953852E-02
9.53400E-05,5.066400133E-02
9.53500E-05,4.903887346E-02
9.53600E-05,4.782780716E-02
9.53700E-05,4.826122259E-02
9.53800E-05,4.870981003E-02
9.53900E-05,4.924170760E-02
9.54000E-05,4.953874283E-02
9.54100E-05,4.951336651E-02
9.54200E-05,4.904908445E-02
9.54300E-05,4.889249112E-02
9.54400E-05,4.927582911E-02
9.54500E-05,4.963253003E-02
9.54600E-05,5.078658568E-02
9.54700E-05,4.934090594E-02
9.54800E-05,4.968349343E-02
9.54900E-05,5.022816166E-02
9.55000E-05,4.897873761E-02
9.55100E-05,4.737429780E-02
9.55200E-05,4.756864806E-02
9.55300E-05,4.772930690E-02
9.55400E-05,4.833299898E-02
9.55500E-05,4.884937264E-02
9.55600E-05,4.920023993E-02
9.55700E-05,4.894213178E-02
9.55800E-05,4.889627816E-02
9.55900E-05,4.956409054E-02
9.56000E-05,5.000228484E-02
9.56100E-05,5.100886905E-02
9.56200E-05,4.955444889E-02
9.56300E-05,4.921045187E-02
9.56400E-05,5.027000602E-02
9.56500E-05,4.940052490E-02
9.56600E-05,4.813266824E-02
9.56700E-05,4.822614454E-02
9.56800E-05,4.851280284E-02
9.56900E-05,4.871517254E-02
9.57000E-05,4.969437295E-02
9.57100E-05,5.034021267E-02
9.57200E-05,5.006798346E-02
9.57300E-05,5.012085994E-02
9.57400E-05,5.074485861E-02
9.57500E-05,5.135145082E-02
9.57600E-05,5.227210039E-02
9.57700E-05,5.093236816E-02
9.57800E-05,5.016279681E-02
9.57900E-05,5.076895415E-02
9.58000E-05,4.952046852E-02
9.58100E-05,4.826215624E-02
9.58200E-05,4.806598447E-02
9.58300E-05,4.824329637E-02
9.58400E-05,4.853242278E-02
9.58500E-05,4.903342798E-02
9.58600E-05,4.939800624E-02
9.58700E-05,4.892764070E-02
9.58800E-05,4.850250125E-02
9.58900E-05,4.875075699E-02
9.59000E-05,4.934453086E-02
9.59100E-05,5.020545276E-02
9.59200E-05,5.039408383E-02
9.59300E-05,4.972995740E-02
9.59400E-05,5.108312023E-02
9.59500E-05,5.092428004E-02
9.59600E-05,4.976178151E-02
9.59700E-05,4.887905671E-02
9.59800E-05,4.889567735E-02
9.59900E-05,4.854882693E-02
9.60000E-05,4.862722278E-02
9.60100E-05,4.857410121E-02
9.60200E-05,4.869630791E-02
9.60300E-05,4.862340141E-02
9.60400E-05,4.903587415E-02
9.60500E-05,4.947706680E-02
9.60600E-05,5.041900239E-02
9.60700E-05,5.121489514E-02
9.60800E-05,5.020967468E-02
9.60900E-05,5.122875584E-02
9.61000E-05,5.106432522E-02
9.61100E-05,5.005036814E-02
9.61200E-05,4.871394993E-02
9.61300E-05,4.875588776E-02
9.61400E-05,4.911531523E-02
9.61500E-05,4.943845253E-02
9.61600E-05,4.933737449E-02
9.61700E-05,4.919725874E-02
9.61800E-05,4.876230026E-02
9.61900E-05,4.877100636E-02
9.62000E-05,4.914909056E-02
9.62100E-05,4.983391077E-02
9.62200E-05,5.053312955E-02
9.62300E-05,4.896120622E-02
9.62400E-05,4.900149801E-02
9.62500E-05,4.895631768E-02
9.62600E-05,4.776421138E-02
9.62700E-05,4.652758660E-02
9.62800E-05,4.698008506E-02
9.62900E-05,4.764840861E-02
9.63000E-05,4.796410057E-02
9.63100E-05,4.853039050E-02
9.63200E-05,4.846830249E-02
9.63300E-05,4.826698183E-02
9.63400E-05,4.799977086E-02
9.63500E-05,4.845530963E-02
9.63600E-05,4.912329176E-02
9.63700E-05,4.997766287E-02
9.63800E-05,4.857424903E-02
9.63900E-05,4.846499324E-02
9.64000E-05,4.927843264E-02
9.64100E-05,4.894502427E-02
9.64200E-05,4.870529152E-02
9.64300E-05,4.918723181E-02
9.64400E-05,4.982551652E-02
9.64500E-05,5.058960328E-02
9.64600E-05,5.135720147E-02
9.64700E-05,5.169470301E-02
9.64800E-05,5.163592043E-02
9.64900E-05,5.123223961E-02
9.65000E-05,5.150010576E-02
9.65100E-05,5.202048676E-02
9.65200E-05,5.307956407E-02
9.65300E-05,5.213026803E-02
9.65400E-05,5.189168922E-02
9.65500E-05,5.234673494E-02
9.65600E-05,5.154394999E-02
9.65700E-05,5.051203427E-02
9.65800E-05,4.920353869E-02
9.65900E-05,4.895798089E-02
9.66000E-05,4.900223043E-02
9.66100E-05,4.932085971E-02
9.66200E-05,4.979085142E-02
9.66300E-05,4.985639650E-02
9.66400E-05,4.960294800E-02
9.66500E-05,4.987189848E-02
9.66600E-05,4.967589932E-02
9.66700E-05,5.002353270E-02
9.66800E-05,4.905922582E-02
9.66900E-05,4.813832544E-02
9.67000E-05,4.859307552E-02
9.67100E-05,4.805489609E-02
9.67200E-05,4.785539600E-02
9.67300E-05,4.709188812E-02
9.67400E-05,4.725350255E-02
9.67500E-05,4.774677345E-02
9.67600E-05,4.797778389E-02
9.67700E-05,4.793145535E-02
9.67800E-05,4.797832081E-02
9.67900E-05,4.767774649E-02
9.68000E-05,4.780862876E-02
9.68100E-05,4.754586001E-02
9.68200E-05,4.798805783E-02
9.68300E-05,4.808578179E-02
9.68400E-05,4.681547801E-02
9.68500E-05,4.684069030E-02
9.68600E-05,4.653534570E-02
9.68700E-05,4.628239311E-02
9.68800E-05,4.566223584E-02
9.68900E-05,4.611359561E-02
9.69000E-05,4.674934641E-02
9.69100E-05,4.698251598E-02
9.69200E-05,4.721935814E-02
9.69300E-05,4.775973674E-02
9.69400E-05,4.772221728E-02
9.69500E-05,4.794354794E-02
9.69600E-05,4.875082279E-02
9.69700E-05,4.964086228E-02
9.69800E-05,5.046490273E-02
9.69900E-05,4.978970605E-02
9.70000E-05,4.959430867E-02
9.70100E-05,4.986597616E-02
9.70200E-05,4.986104852E-02
9.70300E-05,4.883964612E-02
9.70400E-05,4.886590745E-02
9.70500E-05,4.851578116E-02
9.70600E-05,4.864984775E-02
9.70700E-05,4.865519977E-02
9.70800E-05,4.921517161E-02
9.70900E-05,4.908770635E-02
9.71000E-05,4.901124074E-02
9.71100E-05,4.942793159E-02
9.71200E-05,4.977887040E-02
9.71300E-05,5.040985093E-02
9.71400E-05,4.957565861E-02
9.71500E-05,4.955148297E-02
9.71600E-05,5.029063400E-02
9.71700E-05,5.018420299E-02
9.71800E-05,4.891020371E-02
9.71900E-05,4.825769209E-02
9.72000E-05,4.819559835E-02
9.72100E-05,4.838665079E-02
9.72200E-05,4.846655154E-02
9.72300E-05,4.888226487E-02
9.72400E-05,4.872821499E-02
9.72500E-05,4.851602244E-02
9.72600E-05,4.897146394E-02
9.72700E-05,4.883620240E-02
9.72800E-05,4.973442346E-02
9.72900E-05,4.944633369E-02
9.73000E-05,4.932239417E-02
9.73100E-05,5.018333610E-02
9.73200E-05,5.063006292E-02
9.73300E-05,4.992630465E-02
9.73400E-05,4.938432197E-02
9.73500E-05,4.954261475E-02
9.73600E-05,5.020126899E-02
9.73700E-05,5.047145543E-02
9.73800E-05,5.087092387E-02
9.73900E-05,5.097802818E-02
9.74000E-05,5.082175623E-02
9.74100E-05,5.157597437E-02
9.74200E-05,5.163699809E-02
9.74300E-05,5.202487748E-02
9.74400E-05,5.180727283E-02
9.74500E-05,5.067068945E-02
9.74600E-05,5.000329382E-02
9.74700E-05,4.982402593E-02
9.74800E-05,4.880747391E-02
9.74900E-05,4.798127148E-02
9.75000E-05,4.812883065E-02
9.75100E-05,4.882354714E-02
9.75200E-05,4.926419047E-02
9.75300E-05,4.965179902E-02
9.75400E-05,4.981226331E-02
9.75500E-05,4.932438640E-02
9.75600E-05,4.966633492E-02
9.75700E-05,4.929571704E-02
9.75800E-05,4.959165936E-02
9.75900E-05,4.978414041E-02
9.76000E-05,4.873725868E-02
9.76100E-05,4.803605626E-02
9.76200E-05,4.789671776E-02
9.76300E-05,4.761725112E-02
9.76400E-05,4.687025992E-02
9.76500E-05,4.685667674E-02
9.76600E-05,4.718666142E-02
9.76700E-05,4.768054744E-02
9.76800E-05,4.794192955E-02
9.76900E-05,4.839643263E-02
9.77000E-05,4.831390833E-02
9.77100E-05,4.884389760E-02
9.77200E-05,4.934892730E-02
9.77300E-05,4.991672499E-02
9.77400E-05,5.112357319E-02
9.77500E-05,5.043286213E-02
9.77600E-05,5.037743649E-02
9.77700E-05,5.120039452E-02
9.77800E-05,5.111446178E-02
9.77900E-05,5.019862731E-02
9.78000E-05,5.016742881E-02
9.78100E-05,5.031540379E-02
9.78200E-05,5.061948381E-02
9.78300E-05,5.034371552E-02
9.78400E-05,5.030433544E-02
9.78500E-05,4.965568715E-02
9.78600E-05,4.946914272E-02
9.78700E-05,4.966893273E-02
9.78800E-05,4.986879045E-02
9.78900E-05,5.103128040E-02
9.79000E-05,5.064052663E-02
9.79100E-05,5.022448047E-02
9.79200E-05,5.081300723E-02
9.79300E-05,5.117504490E-02
9.79400E-05,5.005128272E-02
9.79500E-05,4.993626768E-02
9.79600E-05,4.986070234E-02
9.79700E-05,4.994667990E-02
9.79800E-05,4.972452527E-02
9.79900E-05,4.986951525E-02
9.80000E-05,4.957954007E-02
9.80100E-05,4.948686199E-02
9.80200E-05,5.001543124E-02
9.80300E-05,4.990640051E-02
9.80400E-05,5.087980067E-02
9.80500E-05,5.103951252E-02
9.80600E-05,5.072664724E-02
9.80700E-05,5.113455761E-02
9.80800E-05,5.137323846E-02
9.80900E-05,5.016474803E-02
9.81000E-05,4.944038753E-02
9.81100E-05,4.926487902E-02
9.81200E-05,4.938830928E-02
9.81300E-05,4.903721693E-02
9.81400E-05,4.926014594E-02
9.81500E-05,4.904451730E-02
9.81600E-05,4.882740857E-02
9.81700E-05,4.897065904E-02
9.81800E-05,4.862192512E-02
9.81900E-05,4.954775028E-02
9.82000E-05,5.014574893E-02
9.82100E-05,4.979220563E-02
9.82200E-05,4.952859097E-02
9.82300E-05,4.996480543E-02
9.82400E-05,4.914361647E-02
9.82500E-05,4.874476601E-02
9.82600E-05,4.856153465E-02
9.82700E-05,4.884941270E-02
9.82800E-05,4.863534904E-02
9.82900E-05,4.862266708E-02
9.83000E-05,4.824876569E-02
9.83100E-05,4.746493120E-02
9.83200E-05,4.757692786E-02
9.83300E-05,4.765866156E-02
9.83400E-05,4.785980770E-02
9.83500E-05,4.841532397E-02
9.83600E-05,4.779506275E-02
9.83700E-05,4.730858106E-02
9.83800E-05,4.777496787E-02
9.83900E-05,4.776158019E-02
9.84000E-05,4.751695414E-02
9.84100E-05,4.778176471E-02
9.84200E-05,4.782602283E-02
9.84300E-05,4.817236017E-02
9.84400E-05,4.903922537E-02
9.84500E-05,4.967127019E-02
9.84600E-05,4.996038897E-02
9.84700E-05,5.035905251E-02
9.84800E-05,5.040259728E-02
9.84900E-05,5.059332548E-02
9.85000E-05,5.137778272E-02
9.85100E-05,5.047873769E-02
9.85200E-05,4.933097533E-02
9.85300E-05,4.915305880E-02
9.85400E-05,4.878214146E-02
9.85500E-05,4.795006535E-02
9.85600E-05,4.792985222E-02
9.85700E-05,4.795991394E-02
9.85800E-05,4.857108474E-02
9.85900E-05,4.887051083E-02
9.86000E-05,4.929046325E-02
9.86100E-05,4.909643820E-02
9.86200E-05,4.870947052E-02
9.86300E-05,4.887547566E-02
9.86400E-05,4.908088758E-02
9.86500E-05,4.995320780E-02
9.86600E-05,4.971779805E-02
9.86700E-05,4.897180822E-02
9.86800E-05,4.938224582E-02
9.86900E-05,4.957256489E-02
9.87000E-05,4.919933871E-02
9.87100E-05,4.926231459E-02
9.87200E-05,4.890512826E-02
9.87300E-05,4.876348854E-02
9.87400E-05,4.855537105E-02
9.87500E-05,4.869589210E-02
9.87600E-05,4.852394462E-02
9.87700E-05,4.841703105E-02
9.87800E-05,4.908671835E-02
9.87900E-05,4.909221056E-02
9.88000E-05,5.009740813E-02
9.88100E-05,5.042673192E-02
9.88200E-05,5.008466609E-02
9.88300E-05,5.007438739E-02
9.88400E-05,5.016866763E-02
9.88500E-05,4.969071847E-02
9.88600E-05,4.945046787E-02
9.88700E-05,4.928932837E-02
9.88800E-05,4.931693439E-02
9.88900E-05,4.891168477E-02
9.89000E-05,4.885664250E-02
9.89100E-05,4.881810833E-02
9.89200E-05,4.843322825E-02
9.89300E-05,4.892226960E-02
9.89400E-05,4.893274572E-02
9.89500E-05,4.994908983E-02
9.89600E-05,5.086453997E-02
9.89700E-05,5.076377665E-02
9.89800E-05,5.047759709E-02
9.89900E-05,5.076275240E-02
9.90000E-05,5.022778209E-02
9.90100E-05,5.020183452E-02
9.90200E-05,5.053901181E-02
9.90300E-05,5.075166498E-02
9.90400E-05,5.065480123E-02
9.90500E-05,5.033440384E-02
9.90600E-05,4.977955610E-02
9.90700E-05,4.890863778E-02
9.90800E-05,4.847280478E-02
9.90900E-05,4.800221894E-02
9.91000E-05,4.750547380E-02
9.91100E-05,4.793361542E-02
9.91200E-05,4.755936785E-02
9.91300E-05,4.852364802E-02
9.91400E-05,5.195598499E-02
9.91500E-05,5.354552364E-02
9.91600E-05,5.361265660E-02
9.91700E-05,5.386756708E-02
9.91800E-05,5.351080227E-02
9.91900E-05,5.283719536E-02
9.92000E-05,5.015900310E-02
9.92100E-05,4.820995496E-02
9.92200E-05,4.796496174E-02
9.92300E-05,4.814944814E-02
9.92400E-05,4.820198415E-02
9.92500E-05,4.831338858E-02
9.92600E-05,4.845910716E-02
9.92700E-05,4.804746125E-02
9.92800E-05,4.767506286E-02
9.92900E-05,4.864730716E-02
9.93000E-05,4.971670323E-02
9.93100E-05,5.049408231E-02
9.93200E-05,5.102588165E-02
9.93300E-05,5.138262357E-02
9.93400E-05,5.157067957E-02
9.93500E-05,5.099354064E-02
9.93600E-05,4.995418150E-02
9.93700E-05,4.881691815E-02
9.93800E-05,4.829885744E-02
9.93900E-05,4.849214530E-02
9.94000E-05,4.846918654E-02
9.94100E-05,4.894889238E-02
9.94200E-05,4.909806707E-02
9.94300E-05,4.937196044E-02
9.94400E-05,5.062070451E-02
9.94500E-05,5.230388731E-02
9.94600E-05,5.261598869E-02
9.94700E-05,5.271677013E-02
9.94800E-05,5.288276860E-02
9.94900E-05,5.317196654E-02
9.95000E-05,5.184986774E-02
9.95100E-05,4.976005632E-02
9.95200E-05,4.860099960E-02
9.95300E-05,4.799731705E-02
9.95400E-05,4.796360752E-02
9.95500E-05,4.778219863E-02
9.95600E-05,4.791104004E-02
9.95700E-05,4.812655328E-02
9.95800E-05,4.849683356E-02
9.95900E-05,5.122987259E-02
9.96000E-05,5.390154077E-02
9.96100E-05,5.469095426E-02
9.96200E-05,5.467070680E-02
9.96300E-05,5.506065567E-02
9.96400E-05,5.560935507E-02
9.96500E-05,5.332533835E-02
9.96600E-05,4.991453154E-02
9.96700E-05,4.836317610E-02
9.96800E-05,4.791058323E-02
9.96900E-05,4.793220684E-02
9.97000E-05,4.758031531E-02
9.97100E-05,4.752623339E-02
9.97200E-05,4.778045436E-02
9.97300E-05,4.717685574E-02
9.97400E-05,4.769141742E-02
9.97500E-05,4.921244029E-02
9.97600E-05,5.052057061E-02
9.97700E-05,5.116217507E-02
9.97800E-05,5.165630141E-02
9.97900E-05,5.223970026E-02
9.98000E-05,5.175543491E-02
9.98100E-05,5.028195366E-02
9.98200E-05,4.986717684E-02
9.98300E-05,4.967581063E-02
9.98400E-05,4.938922386E-02
9.98500E-05,4.941398506E-02
9.98600E-05,4.926884631E-02
9.98700E-05,4.939765815E-02
9.98800E-05,4.897949197E-02
9.98900E-05,4.836313223E-02
9.99000E-05,4.889440610E-02
9.99100E-05,4.942365150E-02
9.99200E-05,5.007792647E-02
9.99300E-05,4.973039323E-02
9.99400E-05,4.937213592E-02
9.99500E-05,4.935378246E-02
9.99600E-05,4.836184477E-02
9.99700E-05,4.815396283E-02
9.99800E-05,4.783549949E-02
9.99900E-05,4.738577146E-02
1.00000E-04,4.753438349E-02
1.00010E-04,4.717023056E-02
1.00020E-04,4.737539930E-02
1.00030E-04,4.771767779E-02
1.00040E-04,6.944291381E-02
1.00050E-04,1.092879484E-01
1.00060E-04,1.288631790E-01
1.00070E-04,1.283878591E-01
1.00080E-04,1.282418620E-01
1.00090E-04,1.300939797E-01
1.00100E-04,1.208117326E-01
1.00110E-04,8.891793133E-02
1.00120E-04,5.525196370E-02
1.00130E-04,4.729538983E-02
1.00140E-04,4.883114792E-02
1.00150E-04,4.952985745E-02
1.00160E-04,4.996328051E-02
1.00170E-04,5.058332715E-02
1.00180E-04,5.096379268E-02
1.00190E-04,5.482340151E-02
1.00200E-04,6.196616785E-02
1.00210E-04,6.729953831E-02
1.00220E-04,6.808413289E-02
1.00230E-04,6.734536904E-02
1.00240E-04,6.719853561E-02
1.00250E-04,6.634222950E-02
1.00260E-04,5.840247463E-02
1.00270E-04,4.937578182E-02
1.00280E-04,4.701610916E-02
1.00290E-04,4.706740444E-02
1.00300E-04,4.752723284E-02
1.00310E-04,4.766251632E-02
1.00320E-04,4.793727848E-02
1.00330E-04,4.811882375E-02
1.00340E-04,4.716921109E-02
1.00350E-04,4.579459154E-02
1.00360E-04,4.582589304E-02
1.00370E-04,4.649642720E-02
1.00380E-04,4.644102826E-02
1.00390E-04,4.622178615E-02
1.00400E-04,4.683139388E-02
1.00410E-04,4.685668246E-02
1.00420E-04,4.674909655E-02
1.00430E-04,4.673281256E-02
1.00440E-04,4.635482849E-02
1.00450E-04,4.675497595E-02
1.00460E-04,4.728197545E-02
1.00470E-04,4.744243974E-02
1.00480E-04,4.892449357E-02
1.00490E-04,4.904054620E-02
1.00500E-04,4.796502278E-02
1.00510E-04,4.794775173E-02
1.00520E-04,4.895135762E-02
1.00530E-04,4.979221612E-02
1.00540E-04,5.003187163E-02
1.00550E-04,5.027454742E-02
1.00560E-04,5.062283693E-02
1.00570E-04,5.027584633E-02
1.00580E-04,5.014843543E-02
1.00590E-04,4.967013722E-02
1.00600E-04,4.960991650E-02
1.00610E-04,4.994690687E-02
1.00620E-04,4.977006131E-02
1.00630E-04,5.010046084E-02
1.00640E-04,4.973193055E-02
1.00650E-04,4.828971838E-02
1.00660E-04,4.701314228E-02
1.00670E-04,4.751505442E-02
1.00680E-04,4.841500163E-02
1.00690E-04,4.821911214E-02
1.00700E-04,4.845147204E-02
1.00710E-04,4.868598629E-02
1.00720E-04,4.813666318E-02
1.00730E-04,4.787651607E-02
1.00740E-04,4.735752744E-02
1.00750E-04,4.716046494E-02
1.00760E-04,4.810579560E-02
1.00770E-04,4.835999178E-02
1.00780E-04,4.922701052E-02
1.00790E-04,5.013600429E-02
1.00800E-04,4.971018105E-02
1.00810E-04,4.907678488E-02
1.00820E-04,5.002660258E-02
1.00830E-04,5.113286675E-02
1.00840E-04,5.156199255E-02
1.00850E-04,5.134481420E-02
1.00860E-04,5.189801685E-02
1.00870E-04,5.153143301E-02
1.00880E-04,5.127556218E-02
1.00890E-04,5.044092736E-02
1.00900E-04,4.903742387E-02
1.00910E-04,4.879259850E-02
1.00920E-04,4.845125079E-02
1.00930E-04,4.860715461E-02
1.00940E-04,4.904980924E-02
1.00950E-04,4.796366284E-02
1.00960E-04,4.668053976E-02
1.00970E-04,4.667679850E-02
1.00980E-04,4.762743826E-02
1.00990E-04,4.780652687E-02
1.01000E-04,4.717298859E-02
1.01010E-04,4.765732642E-02
1.01020E-04,4.787463257E-02
1.01030E-04,4.751623411E-02
1.01040E-04,4.730278081E-02
1.01050E-04,4.646155705E-02
1.01060E-04,4.637767186E-02
1.01070E-04,4.631973995E-02
1.01080E-04,4.674081293E-02
1.01090E-04,4.772113391E-02
1.01100E-04,4.723723477E-02
1.01110E-04,4.607279742E-02
1.01120E-04,4.621241916E-02
1.01130E-04,4.759852667E-02
1.01140E-04,4.807595036E-02
1.01150E-04,4.787245247E-02
1.01160E-04,4.876371647E-02
1.01170E-04,4.951056080E-02
1.01180E-04,4.972906381E-02
1.01190E-04,4.935991172E-02
1.01200E-04,4.892918946E-02
1.01210E-04,4.935879020E-02
1.01220E-04,4.981293947E-02
1.01230E-04,5.061163793E-02
1.01240E-04,5.205255025E-02
1.01250E-04,5.147992506E-02
1.01260E-04,4.995837385E-02
1.01270E-04,4.948085956E-02
1.01280E-04,5.022521480E-02
1.01290E-04,5.095490157E-02
1.01300E-04,5.048618207E-02
1.01310E-04,5.042868027E-02
1.01320E-04,5.083083331E-02
1.01330E-04,5.056667123E-02
1.01340E-04,5.063836084E-02
1.01350E-04,5.059623609E-02
1.01360E-04,5.091075217E-02
1.01370E-04,5.161129179E-02
1.01380E-04,5.217143911E-02
1.01390E-04,5.324300574E-02
1.01400E-04,5.338895320E-02
1.01410E-04,5.162461176E-02
1.01420E-04,5.032418808E-02
1.01430E-04,5.057546602E-02
1.01440E-04,5.075777613E-02
1.01450E-04,5.043379578E-02
1.01460E-04,4.961094170E-02
1.01470E-04,5.026658710E-02
1.01480E-04,5.027191910E-02
1.01490E-04,5.023897537E-02
1.01500E-04,4.963743668E-02
1.01510E-04,4.942463092E-02
1.01520E-04,5.003629572E-02
1.01530E-04,5.030271419E-02
1.01540E-04,5.095721900E-02
1.01550E-04,5.142890729E-02
1.01560E-04,4.989336283E-02
1.01570E-04,4.880230118E-02
1.01580E-04,4.919188288E-02
1.01590E-04,4.997740252E-02
1.01600E-04,4.967818528E-02
1.01610E-04,4.886386945E-02
1.01620E-04,4.908122518E-02
1.01630E-04,4.880399205E-02
1.01640E-04,4.885751797E-02
1.01650E-04,4.902384641E-02
1.01660E-04,4.878539444E-02
1.01670E-04,4.963889008E-02
1.01680E-04,5.052485738E-02
1.01690E-04,5.118788899E-02
1.01700E-04,5.200791638E-02
1.01710E-04,5.021093257E-02
1.01720E-04,4.869764305E-02
1.01730E-04,4.856604457E-02
1.01740E-04,4.902805116E-02
1.01750E-04,4.965823060E-02
1.01760E-04,4.913685682E-02
1.01770E-04,4.987259275E-02
1.01780E-04,5.049311433E-02
1.01790E-04,5.047846875E-02
1.01800E-04,5.040777382E-02
1.01810E-04,4.967312127E-02
1.01820E-04,4.970283681E-02
1.01830E-04,5.005734236E-02
1.01840E-04,5.032265839E-02
1.01850E-04,5.098906314E-02
1.01860E-04,4.970725518E-02
1.01870E-04,4.809566186E-02
1.01880E-04,4.749381800E-02
1.01890E-04,4.781994697E-02
1.01900E-04,4.800403473E-02
1.01910E-04,4.723731965E-02
1.01920E-04,4.752988119E-02
1.01930E-04,4.851591849E-02
1.01940E-04,4.881929661E-02
1.01950E-04,4.931122569E-02
1.01960E-04,4.882608391E-02
1.01970E-04,4.912357500E-02
1.01980E-04,4.951557713E-02
1.01990E-04,4.969177323E-02
1.02000E-04,5.051505170E-02
1.02010E-04,4.942365722E-02
1.02020E-04,4.754934092E-02
1.02030E-04,4.716712540E-02
1.02040E-04,4.760053606E-02
1.02050E-04,4.829531645E-02
1.02060E-04,4.768254634E-02
1.02070E-04,4.743766470E-02
1.02080E-04,4.797905991E-02
1.02090E-04,4.858931995E-02
1.02100E-04,4.868404461E-02
1.02110E-04,4.858902336E-02
1.02120E-04,4.874500252E-02
1.02130E-04,4.906393316E-02
1.02140E-04,4.960891991E-02
1.02150E-04,5.045974526E-02
1.02160E-04,4.983447534E-02
1.02170E-04,4.784038803E-02
1.02180E-04,4.697322051E-02
1.02190E-04,4.754122324E-02
1.02200E-04,4.835700011E-02
1.02210E-04,4.829581045E-02
1.02220E-04,4.757393523E-02
1.02230E-04,4.837433695E-02
1.02240E-04,4.878513981E-02
1.02250E-04,4.893376042E-02
1.02260E-04,4.830614161E-02
1.02270E-04,4.813536618E-02
1.02280E-04,4.897112825E-02
1.02290E-04,4.996040518E-02
1.02300E-04,5.095176208E-02
1.02310E-04,5.112312115E-02
1.02320E-04,4.924201563E-02
1.02330E-04,4.842561316E-02
1.02340E-04,4.838163065E-02
1.02350E-04,4.911505678E-02
1.02360E-04,4.917767313E-02
1.02370E-04,4.878866936E-02
1.02380E-04,4.949461155E-02
1.02390E-04,5.016934284E-02
1.02400E-04,5.041866669E-02
1.02410E-04,5.030771908E-02
1.02420E-04,4.977981073E-02
1.02430E-04,4.996125777E-02
1.02440E-04,5.080290495E-02
1.02450E-04,5.147163954E-02
1.02460E-04,5.170923892E-02
1.02470E-04,5.035061440E-02
1.02480E-04,4.945490246E-02
1.02490E-04,4.990649111E-02
1.02500E-04,4.989231855E-02
1.02510E-04,5.064094816E-02
1.02520E-04,4.965858823E-02
1.02530E-04,4.977243310E-02
1.02540E-04,4.994523794E-02
1.02550E-04,4.952095966E-02
1.02560E-04,4.903624418E-02
1.02570E-04,4.789338371E-02
1.02580E-04,4.816017602E-02
1.02590E-04,4.893377282E-02
1.02600E-04,4.987986643E-02
1.02610E-04,4.984772474E-02
1.02620E-04,4.827235388E-02
